PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,exp_tol,No_spending,Group,Group_size,Solo,Cabin_deck,Cabin_number,Cabin_side,Cabin_region1,Cabin_region2,Cabin_region3,Cabin_region4,Cabin_region5,Cabin_region6,Cabin_region7,Family_Size,Expenditure
3895_01,Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3895,3,0,E,233.0,P,1,0,0,0,0,0,0,6,0.0
3895_02,Mars,True,TRAPPIST-1e,27.0,False,847.0,0.0,4.0,0.0,1.0,852.0,0,3895,3,0,E,233.0,P,1,0,0,0,0,0,0,6,852.0
3895_03,Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3895,3,0,E,233.0,P,1,0,0,0,0,0,0,6,0.0
3896_01,Europa,True,55 Cancri e,18.0,False,0.0,4387.0,0.0,2241.0,0.0,6628.0,0,3896,1,1,C,140.0,S,1,0,0,0,0,0,0,12,6628.0
3897_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3897,1,1,G,635.0,P,0,0,1,0,0,0,0,4,0.0
3898_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3898,1,1,G,636.0,S,0,0,1,0,0,0,0,6,0.0
3899_01,Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3899,1,1,E,234.0,P,1,0,0,0,0,0,0,5,0.0
3903_01,Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3903,6,0,G,636.0,P,0,0,1,0,0,0,0,7,0.0
3903_02,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3903,6,0,G,636.0,P,0,0,1,0,0,0,0,7,0.0
3903_03,Earth,True,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3903,6,0,G,636.0,P,0,0,1,0,0,0,0,7,0.0
3903_04,Earth,True,PSO J318.5-22,6.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3903,6,0,G,636.0,P,0,0,1,0,0,0,0,15,0.0
3903_05,Earth,True,TRAPPIST-1e,56.0,False,967.0,0.0,0.0,3.0,0.0,970.0,0,3903,6,0,F,804.0,P,0,0,1,0,0,0,0,7,970.0
3903_06,Earth,True,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3903,6,0,G,636.0,P,0,0,1,0,0,0,0,7,0.0
3904_01,Earth,True,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,909.0,909.0,0,3904,1,1,G,637.0,S,0,0,1,0,0,0,0,8,909.0
3907_01,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3907,1,1,G,639.0,S,0,0,1,0,0,0,0,9,0.0
3909_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3909,1,1,C,141.0,S,1,0,0,0,0,0,0,9,0.0
3911_01,Earth,True,TRAPPIST-1e,41.0,False,6.0,1.0,11.0,1046.0,0.0,1064.0,0,3911,3,0,F,736.0,S,0,0,1,0,0,0,0,3,1064.0
3911_02,Earth,True,TRAPPIST-1e,20.0,False,9.0,0.0,1462.0,94.0,54.0,1619.0,0,3911,3,0,E,260.0,S,1,0,0,0,0,0,0,10,1619.0
3911_03,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3911,3,0,G,640.0,S,0,0,1,0,0,0,0,10,0.0
3912_01,Earth,True,TRAPPIST-1e,15.0,False,309.0,28.0,496.0,20.0,49.0,902.0,0,3912,1,1,F,737.0,S,0,0,1,0,0,0,0,9,902.0
3913_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,93.0,1.0,0.0,542.0,636.0,0,3913,2,0,F,738.0,S,0,0,1,0,0,0,0,7,636.0
3913_02,Earth,True,PSO J318.5-22,29.0,False,0.0,2.0,553.0,44.0,0.0,599.0,0,3913,2,0,F,738.0,S,0,0,1,0,0,0,0,7,599.0
3915_01,Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3915,1,1,G,641.0,S,0,0,1,0,0,0,0,15,0.0
3916_01,Europa,True,TRAPPIST-1e,14.0,False,2.0,881.0,0.0,578.0,214.0,1675.0,0,3916,2,0,D,128.0,S,1,0,0,0,0,0,0,4,1675.0
3916_02,Europa,True,55 Cancri e,55.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3916,2,0,D,128.0,S,1,0,0,0,0,0,0,4,0.0
3917_01,Europa,True,TRAPPIST-1e,30.0,False,0.0,690.0,0.0,49.0,2264.0,3003.0,0,3917,1,1,B,124.0,P,1,0,0,0,0,0,0,2,3003.0
3919_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,65.0,480.0,545.0,0,3919,1,1,F,806.0,P,0,0,1,0,0,0,0,8,545.0
3921_01,Earth,True,TRAPPIST-1e,26.0,False,35.0,42.0,711.0,0.0,0.0,788.0,0,3921,1,1,E,262.0,S,1,0,0,0,0,0,0,10,788.0
3922_01,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3922,1,1,G,641.0,P,0,0,1,0,0,0,0,7,0.0
3923_01,Earth,True,TRAPPIST-1e,18.0,False,95.0,0.0,0.0,13.0,622.0,730.0,0,3923,3,0,F,808.0,P,0,0,1,0,0,0,0,13,730.0
3923_02,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3923,3,0,G,642.0,P,0,0,1,0,0,0,0,13,0.0
3923_03,Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3923,3,0,G,642.0,P,0,0,1,0,0,0,0,13,0.0
3924_01,Earth,True,55 Cancri e,19.0,False,0.0,47.0,0.0,263.0,384.0,694.0,0,3924,1,1,E,263.0,S,1,0,0,0,0,0,0,7,694.0
3926_01,Earth,True,TRAPPIST-1e,18.0,False,716.0,0.0,0.0,0.0,0.0,716.0,0,3926,1,1,F,810.0,P,0,0,1,0,0,0,0,18,716.0
3927_01,Europa,True,55 Cancri e,38.0,False,55.0,1258.0,0.0,650.0,10786.0,12749.0,0,3927,2,0,C,142.0,S,1,0,0,0,0,0,0,5,12749.0
3927_02,Europa,True,55 Cancri e,42.0,False,0.0,1249.0,0.0,1313.0,1148.0,3710.0,0,3927,2,0,C,142.0,S,1,0,0,0,0,0,0,5,3710.0
3928_01,Europa,True,TRAPPIST-1e,28.0,False,3.0,1300.0,0.0,1250.0,1148.0,3701.0,0,3928,2,0,E,264.0,S,1,0,0,0,0,0,0,6,3701.0
3928_02,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3928,2,0,E,264.0,S,1,0,0,0,0,0,0,6,0.0
3930_01,Earth,True,55 Cancri e,29.0,False,0.0,0.0,0.0,1819.0,1.0,1820.0,0,3930,1,1,F,740.0,S,0,0,1,0,0,0,0,7,1820.0
3931_01,Earth,True,55 Cancri e,42.0,False,0.0,218.0,0.0,481.0,2.0,701.0,0,3931,1,1,F,811.0,P,0,0,1,0,0,0,0,4,701.0
3932_01,Mars,True,TRAPPIST-1e,18.0,False,659.0,0.0,2316.0,0.0,23.0,2998.0,0,3932,2,0,E,265.0,S,1,0,0,0,0,0,0,4,2998.0
3932_02,Mars,True,55 Cancri e,34.0,False,2.0,0.0,805.0,29.0,0.0,836.0,0,3932,2,0,D,129.0,S,1,0,0,0,0,0,0,4,836.0
3933_01,Earth,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3933,1,1,G,642.0,S,0,0,1,0,0,0,0,5,0.0
3935_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3935,1,1,G,643.0,S,0,0,1,0,0,0,0,14,0.0
3936_01,Earth,True,TRAPPIST-1e,24.0,False,3537.0,0.0,0.0,0.0,0.0,3537.0,0,3936,1,1,G,644.0,S,0,0,1,0,0,0,0,15,3537.0
3937_01,Earth,True,TRAPPIST-1e,24.0,False,45.0,588.0,5.0,7.0,0.0,645.0,0,3937,1,1,F,742.0,S,0,0,1,0,0,0,0,6,645.0
3938_01,Mars,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3938,3,0,F,743.0,S,0,0,1,0,0,0,0,8,0.0
3938_02,Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3938,3,0,F,743.0,S,0,0,1,0,0,0,0,8,0.0
3938_03,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3938,3,0,F,743.0,S,0,0,1,0,0,0,0,8,0.0
3939_01,Earth,True,TRAPPIST-1e,37.0,False,772.0,0.0,840.0,1.0,5.0,1618.0,0,3939,1,1,E,237.0,P,1,0,0,0,0,0,0,7,1618.0
3940_01,Mars,True,TRAPPIST-1e,60.0,True,2739.0,0.0,0.0,0.0,0.0,2739.0,0,3940,1,1,D,132.0,P,1,0,0,0,0,0,0,11,2739.0
3941_01,Earth,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3941,1,1,G,643.0,P,0,0,1,0,0,0,0,9,0.0
3942_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3942,1,1,G,645.0,S,0,0,1,0,0,0,0,5,0.0
3944_01,Mars,True,TRAPPIST-1e,28.0,False,629.0,0.0,659.0,607.0,0.0,1895.0,0,3944,1,1,F,745.0,S,0,0,1,0,0,0,0,6,1895.0
3945_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3945,1,1,G,644.0,P,0,0,1,0,0,0,0,8,0.0
3946_01,Mars,True,TRAPPIST-1e,37.0,False,14.0,0.0,91.0,1203.0,0.0,1308.0,0,3946,1,1,F,812.0,P,0,0,1,0,0,0,0,5,1308.0
3948_01,Earth,True,TRAPPIST-1e,18.0,False,325.0,0.0,477.0,50.0,5.0,857.0,0,3948,1,1,F,814.0,P,0,0,1,0,0,0,0,7,857.0
3949_01,Earth,True,TRAPPIST-1e,14.0,False,781.0,0.0,1.0,4.0,1.0,787.0,0,3949,1,1,E,238.0,P,1,0,0,0,0,0,0,6,787.0
3950_01,Europa,True,TRAPPIST-1e,29.0,False,3478.0,11153.0,15.0,203.0,15.0,14864.0,0,3950,1,1,C,143.0,S,1,0,0,0,0,0,0,3,14864.0
3952_01,Earth,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,544.0,12.0,556.0,0,3952,1,1,F,746.0,S,0,0,1,0,0,0,0,6,556.0
3954_01,Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3954,1,1,G,647.0,S,0,0,1,0,0,0,0,14,0.0
3955_01,Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3955,1,1,G,648.0,S,0,0,1,0,0,0,0,7,0.0
3958_01,Mars,True,TRAPPIST-1e,41.0,False,1144.0,12.0,14.0,22.0,0.0,1192.0,0,3958,1,1,F,747.0,S,0,0,1,0,0,0,0,4,1192.0
3959_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,80.0,255.0,0.0,5190.0,5525.0,0,3959,3,0,G,646.0,P,0,0,1,0,0,0,0,10,5525.0
3959_02,Earth,True,TRAPPIST-1e,28.0,False,653.0,0.0,0.0,0.0,20.0,673.0,0,3959,3,0,F,817.0,P,0,0,1,0,0,0,0,10,673.0
3959_03,Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3959,3,0,G,646.0,P,0,0,1,0,0,0,0,10,0.0
3960_01,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,880.0,880.0,0,3960,1,1,F,748.0,S,0,0,1,0,0,0,0,10,880.0
3961_01,Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3961,1,1,F,749.0,S,0,0,1,0,0,0,0,6,0.0
3962_01,Earth,False,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3962,2,0,G,647.0,P,0,0,1,0,0,0,0,15,0.0
3962_02,Earth,True,PSO J318.5-22,55.0,False,0.0,1203.0,0.0,0.0,446.0,1649.0,0,3962,2,0,E,239.0,P,1,0,0,0,0,0,0,15,1649.0
3963_01,Earth,False,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3963,1,1,G,648.0,P,0,0,1,0,0,0,0,10,0.0
3964_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3964,1,1,G,650.0,S,0,0,1,0,0,0,0,11,0.0
3966_01,Earth,True,TRAPPIST-1e,49.0,False,324.0,275.0,0.0,0.0,0.0,599.0,0,3966,3,0,F,818.0,P,0,0,1,0,0,0,0,8,599.0
3966_02,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,1020.0,0.0,2.0,1020.0,0,3966,3,0,G,649.0,P,0,0,1,0,0,0,0,8,1022.0
3966_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3966,3,0,G,649.0,P,0,0,1,0,0,0,0,8,0.0
3967_01,Mars,True,TRAPPIST-1e,22.0,False,886.0,55.0,0.0,0.0,0.0,941.0,0,3967,1,1,F,819.0,P,0,0,1,0,0,0,0,8,941.0
3968_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3968,1,1,G,650.0,P,0,0,1,0,0,0,0,10,0.0
3970_01,Mars,True,TRAPPIST-1e,23.0,False,355.0,0.0,764.0,0.0,0.0,1119.0,0,3970,1,1,F,751.0,S,0,0,1,0,0,0,0,3,1119.0
3971_01,Earth,True,TRAPPIST-1e,44.0,False,39.0,821.0,0.0,7.0,41.0,908.0,0,3971,1,1,G,651.0,P,0,0,1,0,0,0,0,8,908.0
3973_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3973,1,1,E,240.0,P,1,0,0,0,0,0,0,2,0.0
3974_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,5.0,756.0,0.0,761.0,0,3974,2,0,F,752.0,S,0,0,1,0,0,0,0,10,761.0
3974_02,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3974,2,0,G,652.0,S,0,0,1,0,0,0,0,10,0.0
3976_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,7164.0,0.0,58.0,1.0,7223.0,0,3976,1,1,C,139.0,S,0,0,0,0,0,0,0,4,7223.0
3977_01,Earth,True,TRAPPIST-1e,19.0,False,46.0,0.0,675.0,0.0,0.0,721.0,0,3977,1,1,E,241.0,P,1,0,0,0,0,0,0,5,721.0
3980_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3980,1,1,G,653.0,P,0,0,1,0,0,0,0,6,0.0
3981_01,Earth,True,PSO J318.5-22,33.0,False,400.0,270.0,33.0,0.0,0.0,703.0,0,3981,1,1,G,642.0,S,0,0,0,0,0,0,0,8,703.0
3984_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3984,1,1,G,654.0,S,0,0,1,0,0,0,0,12,0.0
3985_01,Earth,True,TRAPPIST-1e,50.0,False,667.0,0.0,0.0,11.0,170.0,848.0,0,3985,1,1,G,654.0,P,0,0,1,0,0,0,0,9,848.0
3986_01,Mars,True,TRAPPIST-1e,54.0,False,1217.0,0.0,1.0,4.0,0.0,1222.0,0,3986,2,0,F,755.0,S,0,0,1,0,0,0,0,9,1222.0
3986_02,Mars,True,TRAPPIST-1e,43.0,False,1448.0,0.0,150.0,0.0,0.0,1598.0,0,3986,2,0,F,755.0,S,0,0,1,0,0,0,0,9,1598.0
3987_01,Earth,True,TRAPPIST-1e,17.0,False,103.0,2183.0,0.0,16.0,0.0,2302.0,0,3987,1,1,F,822.0,P,0,0,1,0,0,0,0,18,2302.0
3988_01,Mars,True,TRAPPIST-1e,26.0,False,1632.0,0.0,80.0,7.0,0.0,1719.0,0,3988,1,1,D,134.0,P,1,0,0,0,0,0,0,6,1719.0
3991_01,Earth,True,TRAPPIST-1e,44.0,False,1258.0,3.0,0.0,1.0,0.0,1262.0,0,3991,1,1,F,823.0,P,0,0,1,0,0,0,0,10,1262.0
3992_01,Earth,True,PSO J318.5-22,51.0,False,0.0,0.0,10.0,1098.0,0.0,1108.0,0,3992,1,1,F,756.0,S,0,0,1,0,0,0,0,5,1108.0
3994_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3994,1,1,B,152.0,S,1,0,0,0,0,0,0,1,0.0
3995_01,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3995,6,0,G,655.0,P,0,0,1,0,0,0,0,18,0.0
3995_02,Earth,True,PSO J318.5-22,40.0,False,0.0,0.0,310.0,1.0,421.0,732.0,0,3995,6,0,F,825.0,P,0,0,1,0,0,0,0,18,732.0
3995_03,Earth,True,55 Cancri e,27.0,False,0.0,0.0,2.0,0.0,808.0,810.0,0,3995,6,0,G,655.0,P,0,0,1,0,0,0,0,18,810.0
3995_04,Earth,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3995,6,0,G,655.0,P,0,0,1,0,0,0,0,18,0.0
3995_05,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3995,6,0,G,655.0,P,0,0,1,0,0,0,0,18,0.0
3995_06,Earth,True,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3995,6,0,G,655.0,P,0,0,1,0,0,0,0,18,0.0
3996_01,Earth,True,PSO J318.5-22,24.0,False,16.0,0.0,1136.0,0.0,40.0,1192.0,0,3996,1,1,F,826.0,P,0,0,1,0,0,0,0,9,1192.0
3997_01,Earth,True,55 Cancri e,25.0,False,0.0,83.0,0.0,439.0,0.0,522.0,0,3997,1,1,G,657.0,S,0,0,1,0,0,0,0,8,522.0
3998_01,Europa,True,55 Cancri e,28.0,False,89.0,4826.0,0.0,2.0,1598.0,6515.0,0,3998,1,1,C,129.0,P,1,0,0,0,0,0,0,4,6515.0
3999_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,1017.0,0.0,0.0,0.0,1017.0,0,3999,1,1,G,656.0,P,0,0,1,0,0,0,0,7,1017.0
4000_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4000,3,0,G,658.0,S,0,0,1,0,0,0,0,6,0.0
4000_02,Earth,True,TRAPPIST-1e,25.0,False,20.0,0.0,424.0,0.0,359.0,803.0,0,4000,3,0,F,757.0,S,0,0,1,0,0,0,0,6,803.0
4000_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4000,3,0,G,658.0,S,0,0,1,0,0,0,0,6,0.0
4001_01,Earth,True,TRAPPIST-1e,58.0,False,0.0,0.0,970.0,0.0,0.0,970.0,0,4001,7,0,F,758.0,S,0,0,1,0,0,0,0,12,970.0
4001_02,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4001,7,0,G,659.0,S,0,0,1,0,0,0,0,12,0.0
4001_03,Earth,True,PSO J318.5-22,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4001,7,0,G,659.0,S,0,0,1,0,0,0,0,12,0.0
4001_04,Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4001,7,0,G,659.0,S,0,0,1,0,0,0,0,12,0.0
4001_05,Earth,True,TRAPPIST-1e,34.0,False,0.0,847.0,14.0,0.0,0.0,861.0,0,4001,7,0,F,758.0,S,0,0,1,0,0,0,0,12,861.0
4001_06,Earth,True,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4001,7,0,G,659.0,S,0,0,1,0,0,0,0,10,0.0
4001_07,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4001,7,0,G,659.0,S,0,0,1,0,0,0,0,12,0.0
4002_01,Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4002,1,1,E,242.0,P,1,0,0,0,0,0,0,6,0.0
4003_01,Earth,True,TRAPPIST-1e,22.0,False,1417.0,0.0,0.0,0.0,0.0,1417.0,0,4003,1,1,F,827.0,P,0,0,1,0,0,0,0,0,1417.0
4005_01,Earth,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4005,8,0,G,657.0,P,0,0,1,0,0,0,0,16,0.0
4005_02,Earth,True,TRAPPIST-1e,17.0,False,3.0,83.0,927.0,0.0,1.0,1014.0,0,4005,8,0,G,657.0,P,0,0,1,0,0,0,0,16,1014.0
4005_03,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4005,8,0,G,657.0,P,0,0,1,0,0,0,0,16,0.0
4005_04,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4005,8,0,G,646.0,P,0,0,0,0,0,0,0,6,0.0
4005_05,Earth,True,PSO J318.5-22,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4005,8,0,G,657.0,P,0,0,1,0,0,0,0,15,0.0
4005_06,Earth,True,PSO J318.5-22,16.0,False,4.0,0.0,2278.0,2.0,0.0,2284.0,0,4005,8,0,F,829.0,P,0,0,1,0,0,0,0,15,2284.0
4005_07,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4005,8,0,G,657.0,P,0,0,1,0,0,0,0,16,0.0
4005_08,Earth,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4005,8,0,G,657.0,P,0,0,1,0,0,0,0,16,0.0
4006_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4006,5,0,G,660.0,S,0,0,1,0,0,0,0,11,0.0
4006_02,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4006,5,0,G,660.0,S,0,0,1,0,0,0,0,11,0.0
4006_03,Earth,True,PSO J318.5-22,59.0,False,400.0,0.0,126.0,0.0,158.0,684.0,0,4006,5,0,F,759.0,S,0,0,1,0,0,0,0,11,684.0
4006_04,Earth,True,TRAPPIST-1e,45.0,False,1796.0,0.0,4.0,0.0,5.0,1805.0,0,4006,5,0,G,660.0,S,0,0,1,0,0,0,0,11,1805.0
4006_05,Earth,True,55 Cancri e,52.0,False,0.0,704.0,0.0,0.0,4.0,704.0,0,4006,5,0,F,759.0,S,0,0,1,0,0,0,0,11,708.0
4008_01,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4008,1,1,F,760.0,S,0,0,1,0,0,0,0,4,0.0
4009_01,Earth,True,55 Cancri e,51.0,False,8.0,0.0,206.0,1247.0,14.0,1475.0,0,4009,1,1,F,796.0,P,0,0,0,0,0,0,0,19,1475.0
4010_01,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4010,1,1,G,658.0,P,0,0,1,0,0,0,0,4,0.0
4013_01,Mars,True,TRAPPIST-1e,14.0,False,460.0,0.0,0.0,315.0,172.0,947.0,0,4013,1,1,E,243.0,P,1,0,0,0,0,0,0,9,947.0
4014_01,Europa,True,TRAPPIST-1e,42.0,False,0.0,456.0,1.0,1193.0,3039.0,4689.0,0,4014,2,0,B,125.0,P,1,0,0,0,0,0,0,2,4689.0
4014_02,Europa,True,55 Cancri e,28.0,False,0.0,3238.0,0.0,750.0,2368.0,6356.0,0,4014,2,0,B,125.0,P,1,0,0,0,0,0,0,2,6356.0
4016_01,Earth,True,55 Cancri e,34.0,False,309.0,542.0,0.0,0.0,55.0,906.0,0,4016,1,1,E,268.0,S,1,0,0,0,0,0,0,6,906.0
4017_01,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4017,5,0,E,269.0,S,1,0,0,0,0,0,0,7,0.0
4017_02,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4017,5,0,F,761.0,S,0,0,1,0,0,0,0,7,0.0
4017_03,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4017,5,0,F,761.0,S,0,0,1,0,0,0,0,7,0.0
4017_04,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4017,5,0,E,269.0,S,1,0,0,0,0,0,0,7,0.0
4017_05,Mars,True,TRAPPIST-1e,23.0,False,931.0,0.0,134.0,0.0,421.0,1486.0,0,4017,5,0,F,761.0,S,0,0,1,0,0,0,0,9,1486.0
4018_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,1.0,0.0,20.0,42.0,63.0,0,4018,1,1,F,762.0,S,0,0,1,0,0,0,0,4,63.0
4019_01,Earth,True,55 Cancri e,59.0,False,258.0,377.0,5.0,0.0,0.0,640.0,0,4019,1,1,E,245.0,P,1,0,0,0,0,0,0,10,640.0
4020_01,Europa,True,55 Cancri e,37.0,False,6498.0,1470.0,0.0,416.0,4174.0,12558.0,0,4020,1,1,B,126.0,P,1,0,0,0,0,0,0,0,12558.0
4021_01,Mars,True,TRAPPIST-1e,32.0,False,1843.0,0.0,662.0,0.0,0.0,2505.0,0,4021,1,1,F,832.0,P,0,0,1,0,0,0,0,6,2505.0
4022_01,Earth,True,PSO J318.5-22,37.0,False,4.0,0.0,223.0,512.0,1.0,740.0,0,4022,1,1,F,833.0,P,0,0,1,0,0,0,0,9,740.0
4023_01,Earth,True,TRAPPIST-1e,27.0,False,1.0,355.0,757.0,0.0,1.5,1113.0,0,4023,1,1,E,246.0,P,1,0,0,0,0,0,0,14,1114.5
4026_01,Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4026,1,1,B,154.0,S,1,0,0,0,0,0,0,5,0.0
4027_01,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4027,1,1,G,659.0,P,0,0,1,0,0,0,0,9,0.0
4030_01,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4030,5,0,G,661.0,S,0,0,1,0,0,0,0,10,0.0
4030_02,Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4030,5,0,G,650.0,S,0,0,0,0,0,0,0,9,0.0
4030_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4030,5,0,G,661.0,S,0,0,1,0,0,0,0,9,0.0
4030_04,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4030,5,0,G,661.0,S,0,0,1,0,0,0,0,9,0.0
4030_05,Earth,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4030,5,0,G,661.0,S,0,0,1,0,0,0,0,9,0.0
